sent,source,effective,expires,senderName,headline,description,instruction,web,alert_title,severity_level,alert_disease,areaDesc,areaDesc_EN,circle,ISO3166,areaDetail,ISO3166_2
"2018-02-05T00:00:00+08:00","CDC","2018-02-05T00:00:00+08:00","2018-05-05T00:00:00+08:00","疾病管制署","巴西─瘧疾","巴西2017年1-11月累計逾17萬例，較2016年同期增加約50%，以西北部亞馬遜州佔約4成為多；惡性瘧(P. falciparum)或混合感染約佔總數的1成(1.7萬例)，高於2015及2016年(1.2-1.4萬例)。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=ECfefnPS-1pLJOaM_JBVLw","國際重要疫情資訊","","瘧疾","巴西","Brazil","-15.75,-47.95","BR","",""
"2018-02-02T00:00:00+08:00","CDC","2018-02-02T00:00:00+08:00","2018-05-02T00:00:00+08:00","疾病管制署","美洲─瘧疾","PAHO於1/30公布美洲地區瘧疾病例自2015年起呈增加趨勢，其中巴西(逾17萬例)、厄瓜多(1萬3千例)、墨西哥(700例)、尼加拉瓜(1萬例)及委內瑞拉(32萬例)5國於2017年報告數仍較2016年增加，另古巴、哥斯大黎加有本土病例、宏都拉斯科馬亞瓜省已多年無病例惟近期病例再現；PAHO曾於2017年年初曾提出警告，然2017年病例數仍持續上升，顯示因應策略上仍具挑戰及落差，再次持續呼籲流行國家應加強監測、提高診斷及治療能力與迅速調查等，以中斷傳播。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=pZ6bIztNezSceKigLVATHA","國際重要疫情資訊","","瘧疾","巴西,厄瓜多,墨西哥,尼加拉瓜,委內瑞拉","Brazil,Ecuador,Mexico,Nicaragua,Venezuela","-15.75,-47.95","BR,EC,MX,NI,VE","",""
"2018-02-02T00:00:00+08:00","CDC","2018-02-02T00:00:00+08:00","2018-05-02T00:00:00+08:00","疾病管制署","巴西─黃熱病","巴西病例數持續增加，截至1/30累計逾1,000例疑似病例，213例確診病例及81例死亡，ㄧ週內增加83例確診及28例死亡；全國各省均有疑似病例，確診病例及死亡數則分布於米納斯吉拉斯州、聖保羅州、里約熱內盧州及聯邦區等4個行政區，當局持續針對受影響區加強疫苗接種活動。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=02ythecl5e5wMlvXCaPKgg","國際重要疫情資訊","第一級:注意(Watch)","黃熱病","巴西","Brazil","-15.75,-47.95","BR","",""
"2018-02-02T00:00:00+08:00","CDC","2018-02-02T00:00:00+08:00","2018-05-02T00:00:00+08:00","疾病管制署","奈及利亞─拉薩熱","據報導，奈及利亞近一週增加15例確診病例，今年截至1/25累計13州297例疑似病例，80例確診，21人死亡，以南部埃邦伊州、翁多州及埃多州最為嚴重，確診病例中含10名醫護人員。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=nlK3Qsr79cJDrUjftqSzFA","國際重要疫情資訊","第一級:注意(Watch)","拉薩熱","奈及利亞","Nigeria","9.49,7.91","NG","",""
"2018-02-01T00:00:00+08:00","CDC","2018-02-01T00:00:00+08:00","2018-05-01T00:00:00+08:00","疾病管制署","英國─禽類禽流感","OIE 1/29公布英國於1/29新增3起HPAIH5N6疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=IsAGYkCpXlc2AvE6plEX-g","國際重要疫情資訊","","其他","英國","United Kingdom of Great Britain and Northern Ireland","55.12,-3.07","GB","",""
"2018-02-01T00:00:00+08:00","CDC","2018-02-01T00:00:00+08:00","2018-05-01T00:00:00+08:00","疾病管制署","葡萄牙─退伍軍人病","葡萄牙於1/29通報首都里斯本一間醫院發生退伍軍人病疫情，累計11例確診，發病日介於1/16-1/30，逾7成個案為女性，逾8成個案大於50歲，2例入住ICU；現正追蹤該院1/6-1/26約800名就醫病患之健康狀況，感染源調查中；該市曾於2017年10-11月於另家醫院發生疫情，造成56例確診及5例死亡。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=1Ud8dBe-mSFC8xLmsA6YiA","國際重要疫情資訊","","退伍軍人病","葡萄牙","Portugal","39.65,-7.95","PT","",""
"2018-02-01T00:00:00+08:00","CDC","2018-02-01T00:00:00+08:00","2018-05-01T00:00:00+08:00","疾病管制署","喀麥隆─不明原因出血熱","喀麥隆區域健康監測於1/8-1/22通報首都雅溫德一家庭3名疑似病毒性出血熱死亡案例，個案曾有急性發燒、出疹及出血症狀，初步調查已排除伊波拉、馬堡病毒及拉薩熱感染，另1名家庭成員目前於醫院治療，當局將持續進行調查。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=fcDHe666bK21_mtB73TjNg","國際重要疫情資訊","","其他","喀麥隆","Republic of Cameroon","5.79,12.52","CM","",""
"2018-01-31T00:00:00+08:00","CDC","2018-01-31T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","伊拉克─禽類禽流感","OIE1/29公布伊拉克於1/15-1/21新增2起HPAI H5N8疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=OHAneq7B3lvmLxr7V98mrg","國際重要疫情資訊","","其他","伊拉克","Iraq","33.02,43.06","IQ","",""
"2018-01-31T00:00:00+08:00","CDC","2018-01-31T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","韓國─禽類禽流感","OIE1/28公布韓國京畿道平澤市及華城市於1/26-1/27新增2起HPAI H5N6疫情(前已掌握)。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=RrG0fdyzTSQ1BmuQ4VlaGg","國際重要疫情資訊","","其他","韓國","Korea(South Korea)","36.49,127.88","KR","",""
"2018-01-31T00:00:00+08:00","CDC","2018-01-31T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","剛果民主共和國─霍亂","WHO 1/28公布剛果民主共和國首都金夏沙爆發疫情，受密集降雨及洪水災情影響，疫情自2017年11月底快速增加，於2018年1/1-1/23累計591例，其中16人死亡(CFR:2.7%)，病例數接近2017年全年總數(695例)，WHO表示該國全境經常性發生霍亂疫情及人道主義危機，資源及能力有限下，首都金夏沙疫情擴散風險非常高，且致死率高，若不立即採取措施，將可能產生重大影響，另由於人口常規流動，擴散至鄰國風險高，全球則為低。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=NB9kYdsHOgIyiM3_FLmPIQ","國際重要疫情資訊","","霍亂","剛果民主共和國","Congo,Democratic Republic of the","-3.07,24.52","CD","",""
"2018-01-31T00:00:00+08:00","CDC","2018-01-31T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","賴比瑞亞─拉薩熱","WHO 1/29公布賴比瑞亞北部寧巴(Nimba)縣甘塔(Ganta)報告一名拉薩熱病例，個案為幾內亞37歲女性，自2017/12/29發病後於賴比瑞亞及幾內亞多處醫療機構尋求協助，1/11死亡，經採檢確診為拉薩熱，有採安全葬禮，截至1/18兩國累計54名接觸者，其中2人出現症狀，檢驗結果均呈陰性；WHO表示賴比瑞亞雖為拉薩熱流行地區，惟近期病例數呈穩定趨勢，公共衛生工作建議先集中於與幾內亞交界的寧巴縣；儘管兩國間人口流動量大，惟幾內亞目前尚無大規模疫情跡象。賴比瑞亞具拉薩熱流行疫情，2017年截至2018/1/23共4成行政區累計91例疑似病例，其中33例確診，15人死亡(CFR:45.4%)。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=0PkiVEBZ70T4WkevU2Kfkg","國際重要疫情資訊","","拉薩熱","賴比瑞亞","Liberia","6.47,-9.31","LR","",""
"2018-01-31T00:00:00+08:00","CDC","2018-01-31T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","北韓─流感","北韓發生A型H1N1流感疫情，自2017/12/1-2018/1/16累計約12萬6千例疑似病例，其中約8萬2千例確診為A型H1N1流感，4人死亡，病例遍布全國其中以首都平壤佔近3成病例為多，以0-7歲兒童為多(佔24.5%)，其次為8-16歲族群(22.8%)；當局持續針對高風險族群進行疫苗接種。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Dqfve5jSMkgZAOuvvuxKjA","國際重要疫情資訊","","流感併發重症","北韓","Korea(North Korea)","40.11,127.35","KP","",""
"2018-01-31T00:00:00+08:00","CDC","2018-01-31T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","辛巴威─傷寒","辛巴威首都哈拉雷及鄰近地區傷寒疫情持續，自2017/10/13確診首例後，截至2018/1/20累計約2,400例疑似病例，其中160例確診；該疫情於2017年10月底達高峰後已趨緩，主要集中於首都南部及西部地區；經調查主因為缺乏安全飲用水所致，WHO非洲區署建議應加強社區教育及更廣泛使用加氯裝置。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=JdOulXvzxGXy4xto62Czew","國際重要疫情資訊","","傷寒","辛巴威","Zimbabwe","-19.02,29.86","ZW","",""
"2018-01-30T00:00:00+08:00","CDC","2018-01-30T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","菲律賓─麻疹","菲律賓南部達沃大區(Davao Region)爆發麻疹疫情，自2017/1/1-2018/1/17累計317例疑似病例，其中49例發生於近1個月內，迄今共14例死亡，死因待釐清，死亡病例中多來自該區達沃市(Davao City)，當局已針對6-59個月大孩童加強疫苗接種；該國2017年累計逾850例確診病例，高於2016年(約650例)，2015年曾發生大規模疫情，累計約4萬7千例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=fY6XFtShbWx_pssuRl-nuQ","國際重要疫情資訊","","麻疹","菲律賓","Philippines","12.42,122.82","PH","",""
"2018-01-30T00:00:00+08:00","CDC","2018-01-30T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","韓國─禽類禽流感","韓國1/26-1/29公布京畿道平澤市及華城市兩處蛋雞養殖場檢出HPAI H5N6病毒。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=GoqpXCUtVNEeN1-Vj93n6w","國際重要疫情資訊","","其他","韓國","Korea(South Korea)","36.49,127.88","KR","",""
"2018-01-30T00:00:00+08:00","CDC","2018-01-30T00:00:00+08:00","2018-04-30T00:00:00+08:00","疾病管制署","義大利─麻疹","義大利於2017年累計近5,000例病例，6成病例分布於中部拉吉歐大區、北部倫巴底大區及皮埃蒙特大區，逾半數為15-39歲族群，4成需住院治療，9成未完整接種疫苗或接種史未知；4名死亡個案中均未接種疫苗且具潛在病史，多為小於10歲個案；該國2015、2016年分別報告265、862例。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=NSC3y8FgdCuHcLSxrnujIg","國際重要疫情資訊","第一級:注意(Watch)","麻疹","義大利","Italy","43.06,12.12","IT","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","阿富汗─小兒麻痺症","阿富汗新增2018年第1例WPV1病例，個案來自東部楠格哈爾省，2018/1/1出現麻痺症狀；另新增1件環境陽性檢體，來自南部坎達哈省。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=a2UKnOJ5ZQj9YmI-oQsT6w","國際重要疫情資訊","第一級:注意(Watch)","小兒麻痺症/急性無力肢體麻痺","阿富汗","Afghanistan","33.90,66.04","AF","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","新加坡─茲卡病毒感染症","新加坡公布於1/18新增1例，為2018年首例病例，個案已就醫，康復良好，目前無群聚區；2017年67例；2016年至2018/1/25累計524例。 ","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=C7tdi7Y1yGAKvUWk3e85UQ","國際重要疫情資訊","第二級:警示(Alert)","茲卡病毒感染症","新加坡","Singapore","1.27,103.89","SG","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","沙烏地阿拉伯─中東呼吸症候群冠狀病毒感染症","沙烏地阿拉伯1/19-1/27新增7例及2例先前通報病例死亡，新病例為中部利雅德省、西南部奈季蘭省、西北部塔布克省、西部麥加省、東部省各1例及北部哈伊勒省2例；其中1例為家居接觸者，餘6例為原發病例或曾直接接觸駱駝；該國迄今累計1,783例，726例死亡。 ","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=zaOugTcLYfectbX3PRyPGA","國際重要疫情資訊","第二級:警示(Alert)","中東呼吸症候群冠狀病毒感染症","沙烏地阿拉伯","Saudi Arabia","24.20,44.73","SA","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","沙烏地阿拉伯─中東呼吸症候群冠狀病毒感染症","WHO於1/26及1/27公布沙烏地阿拉伯自2017/12/9至2018/1/18新增20例(9例死亡)及1例先前通報個案死亡(前均已掌握)之個案資料，個案分布於11個省份，其中5人發病前曾直接或間接接觸駱駝，3人曾生飲駱駝奶，9名死亡個案具心臟病、高血壓、糖尿病、腎衰竭或免疫低下等相關疾病史。 ","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=igUAGESABDLFD0BC_iq_lw","國際重要疫情資訊","第二級:警示(Alert)","中東呼吸症候群冠狀病毒感染症","沙烏地阿拉伯","Saudi Arabia","24.20,44.73","SA","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","馬來西亞─狂犬病","據報導，馬來西亞沙撈越州確診自2017年7月起第7例狂犬病，個案為59歲男性，於2017/11/27遭居家附近狗咬傷，僅在私人診所做傷口處理未轉介至衛生單位接種疫苗，於2018/1/24出現恐水症、幻覺等症狀，目前於加護病房治療中；當局呼籲私人醫療院所對動物咬傷個案應加強轉介。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=HSbwZUvvY9RooAiq5BoS4A","國際重要疫情資訊","","狂犬病","馬來西亞","Malaysia","3.71,102.06","MY","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","荷蘭─禽類禽流感","OIE1/24公布荷蘭於2017/12/18-2018/1/20新增3起HPAI H5N6疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=TLCEX-GNpXNpt95s65UX5A","國際重要疫情資訊","","其他","荷蘭","Netherlands","51.89,6.50","NL","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","瑞士─H1N1v流感","WHO於1/26公布瑞士報告1例H1N1v流感病例，為48歲男性農場工人，工作上曾接觸豬隻，2017/12/20出現輕度呼吸道症狀，12/28採檢後確診，基因序列顯示與歐洲豬隻流行之豬流感A(H1N1)型具密切相關性，農場中有症狀豬隻亦檢出流感A型(N1)陽性，迄今尚無發現其他人類病例；該案為該國自2003年有H1N1v人類病例以來的第6例。WHO表示預期仍可能有人類病例出現，惟該病毒未有持續性人傳人之能力，推測人傳人可能性低，評估個案造成後續社區傳播風險可能性低；呼籲各國對任何新型流感病毒人類感染病例，均需依循IHR規範通報。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=5n8Rs8YVccNI7p36YYqlNw","國際重要疫情資訊","","新型A型流感","瑞士","Switzerland","46.40,8.15","CH","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","智利─Q熱","智利湖大區Q熱疫情持續，自2017年8月底至今年1月中累計167例疑似病例，其中32例確診，分布於奧索爾諾省及蘭奇胡亞省，該疫情起源於去年奧索爾諾省一間乳品公司員工，當局已加強相關環境監測及教育訓練。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=1CAuTkT1GZ9mGXxJBnT2tw","國際重要疫情資訊","","Q熱","智利","Chile","-26.74,-71.01","CL","",""
"2018-01-29T00:00:00+08:00","CDC","2018-01-29T00:00:00+08:00","2018-04-29T00:00:00+08:00","疾病管制署","美國─A型肝炎","美國加州聖地牙哥郡1/23表示近4週無新增本土A型肝炎病例，宣布結束逾4個月的緊急公共衞生事件，將持續進行疫苗接種及衛教工作；此次疫情自2016年11月底截至2017年年底累計577例，其中395人住院，20人死亡。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=VAw4mnqwWBEBXxGkPkf9fQ","國際重要疫情資訊","","急性病毒性A型肝炎","美國","USA","38.82,-100.54","US","",""
"2018-01-26T00:00:00+08:00","CDC","2018-01-26T00:00:00+08:00","2018-04-26T00:00:00+08:00","疾病管制署","南非─禽類禽流感","OIE1/22公布南非於2017/9/27-12/30新增6起HPAI H5N8疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=nfm3VDk1OptveLYKGhRB2A","國際重要疫情資訊","","其他","南非","South Africa","-30.90,23.90","ZA","",""
"2018-01-26T00:00:00+08:00","CDC","2018-01-26T00:00:00+08:00","2018-04-26T00:00:00+08:00","疾病管制署","英國─禽類禽流感","OIE 1/22公布英國於1/13新增1起HPAI H5N6疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=l1xFN8GdGWB8aXEyDmBkxg","國際重要疫情資訊","","其他","英國","United Kingdom of Great Britain and Northern Ireland","55.12,-3.07","GB","",""
"2018-01-26T00:00:00+08:00","CDC","2018-01-26T00:00:00+08:00","2018-04-26T00:00:00+08:00","疾病管制署","阿富汗─禽類禽流感","OIE 1/23公布阿富汗於1/14-1/18新增2起HPAI H5疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=3Z0A9SL-gMVWoxM0_AE5TQ","國際重要疫情資訊","","其他","阿富汗","Afghanistan","33.90,66.04","AF","",""
"2018-01-26T00:00:00+08:00","CDC","2018-01-26T00:00:00+08:00","2018-04-26T00:00:00+08:00","疾病管制署","巴西─黃熱病","巴西病例數持續增加，近一週確診病例數自35例增加至130例，死亡數自20人增加到53人，所有死亡數分布於米納斯吉拉斯州(24例)、聖保羅州(8死)及里約熱內盧州(21死)；另據報導，聖保羅州1/23關閉南區的市立動物園動物園和鄰近的野生動物園及植物園，藉以阻斷猴子與遊客間傳播可能性。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=e9q_08RbvTY6KpHG_7bGCw","國際重要疫情資訊","第一級:注意(Watch)","黃熱病","巴西","Brazil","-15.75,-47.95","BR","",""
"2018-01-26T00:00:00+08:00","CDC","2018-01-26T00:00:00+08:00","2018-04-26T00:00:00+08:00","疾病管制署","奈及利亞─拉薩熱","奈及利亞今年截至1/21累計10州107例疑似病例，61例確診，16人死亡，以南部埃邦伊州、翁多州及埃多州最為嚴重，當局已成立緊急應變中心，並派員前往協助因應疫情；該國2017年累計733例疑似病例，其中143例確診，71人死亡(CFR:9.69%)，分布於8成行政區。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=s7Hi1D5HRhQ6Gt75f_1RcA","國際重要疫情資訊","第一級:注意(Watch)","拉薩熱","奈及利亞","Nigeria","9.49,7.91","NG","",""
"2018-01-25T00:00:00+08:00","CDC","2018-01-25T00:00:00+08:00","2018-04-25T00:00:00+08:00","疾病管制署","葉門─白喉","葉門疫情持續，近2週新增約200例，自2017年8月迄至2018/1/22累計716例疑似病例，52人死亡，為自1989年以來最嚴重疫情，分布於全國各省又以西部伊卜省及荷台達省個案最多，9成死亡個案為小於15歲以下孩童，救助兒童會(Save the Children)警告沙國為首的聯軍若持續對該國進行封鎖，死亡數將會增加。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=zkUYhPQZImUj_d9lYxswqQ","國際重要疫情資訊","第一級:注意(Watch)","白喉","葉門","Yemen","15.94,47.52","YE","",""
"2018-01-25T00:00:00+08:00","CDC","2018-01-25T00:00:00+08:00","2018-04-25T00:00:00+08:00","疾病管制署","全球─流感","WHO於1/22更新全球流感疫情報告，近期北半球溫帶地區流感活動度持續增加，南半球溫帶地區維持在季節間水平，2017/12/25-2018/1/7全球以A型H3N2為主要流行株，B型(Yamagata)比例上升，部分國家流行株以A(H1N1)pdm09為主。北美洲流感活動度處高峰期，加拿大疫情高於預期且B型比例高於往年同期，美國ILI監測已達2011年以來最高峰；歐洲流感活動度持續上升，其中愛爾蘭、義大利及英國ILI監測已達高水平；東亞活動度處高峰期或逾基礎值，中國大陸北方及南方省份、香港、韓國以B(Yamagata)或B型為主要型別，其次為A型H3N2或共同流行。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=GQB763KoGAP0ukKN9IeB5A","國際重要疫情資訊","","流感併發重症","","","","","",""
"2018-01-25T00:00:00+08:00","CDC","2018-01-25T00:00:00+08:00","2018-04-25T00:00:00+08:00","疾病管制署","南蘇丹─裂谷熱","WHO持續追蹤南蘇丹裂谷熱疫情，新增6例疑似病例，均待檢驗結果確認；7件動物檢體中1件檢出裂谷熱IgG陽性，顯示過去曾感染，其餘檢體均呈陰性。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=xK9esOEFDjipm9gnjV_JVA","國際重要疫情資訊","","其他","南蘇丹共和國","South Sudan,Republic of","4.85,31.6","SS","",""
"2018-01-25T00:00:00+08:00","CDC","2018-01-25T00:00:00+08:00","2018-04-25T00:00:00+08:00","疾病管制署","塞內加爾─裂谷熱","塞內加爾通報1名裂谷熱確診病例，個案為居住於甘比亞共和國的52歲韓國人，2017年12月初曾與親友至塞內加爾及幾內亞比索共和國旅遊，12/10出現症狀，12/25送往塞內加爾某醫院，12/31死亡，經調查個案於一家漁業公司工作，未曾處理過生肉；WHO表示甘比亞共和國及鄰近國家裂谷熱疫情並不常見，最近一例病例於2002年報告，目前尚無跡象顯示該區域具大規模疫情風險。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=fAVuTuBrlktgB1jhIche_g","國際重要疫情資訊","","其他","塞內加爾","Senegal","14.36,-14.44","SN","",""
"2018-01-24T00:00:00+08:00","CDC","2018-01-24T00:00:00+08:00","2018-04-24T00:00:00+08:00","疾病管制署","日本─禽類禽流感","OIE1/22公布日本東京都大田區於1/5新增1起HPAI H5N6疫情(前已掌握)。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=UubJWjgT9kF7kN2U_xZoTg","國際重要疫情資訊","","其他","日本","Japan","34.30,138.51","JP","",""
"2018-01-24T00:00:00+08:00","CDC","2018-01-24T00:00:00+08:00","2018-04-24T00:00:00+08:00","疾病管制署","中國大陸─法定傳染病","中國大陸2017年12月通報法定傳染病699,850例，死亡2,198人，呈上升趨勢或高於去年同期之疾病如下：  其它感染性腹瀉病：疫情上升，12月報告逾17萬例，較11月增加87%；2017年累計逾128萬例，為自2009年以來最高；歷年疫情於7-8月、11-12月出現兩波高峰，惟今年迄今趨勢明顯高於往年同期。 猩紅熱：疫情上升，12月報告約1萬例，較11月增加33%；今年累計約7萬4千例，為自2005年以來最高；歷年疫情於5-6月、11-12月出現兩波高峰，今年迄今趨勢與往年相似。 流行性腮腺炎：疫情上升，12月報告約2萬6千例，較11月增加15%；今年累計約25萬例，為自2014年以來同期最高；歷年疫情於5-6月、11-12月出現兩波高峰，今年迄今趨勢與往年相似。 百日咳：疫情下降，12月報告約600例，較11月下降20%；今年累計約1萬例，為自2005年以來同期最高；歷年疫情於7-9月出現高峰，今年迄今趨勢與往年相似。  ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=EKMnYnQKbSpu_5Cz_1fogw","國際重要疫情資訊","","流行性腮腺炎,百日咳","中國大陸","China","34.307144,103.974609","CN","",""
"2018-01-24T00:00:00+08:00","CDC","2018-01-24T00:00:00+08:00","2018-04-24T00:00:00+08:00","疾病管制署","貝南共和國─拉薩熱","貝南共和國報告自奈及利亞移入拉薩熱病例，指標個案為35歲男性，為居住於奈及利亞的多哥人，2017/12/15發病，2018/1/8住院，1/9死亡，1/13確診為拉薩熱，貝南共和國西北部阿塔科拉省截至1/17累計4例，其中3人死亡(CFR:75%)，皆於奈及利亞出現症狀並診斷確認。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=KJkwRnArVTK52Sx6YyaLnA","國際重要疫情資訊","","拉薩熱","貝南共和國","Benin,Republic of","9.66,2.24","BJ","",""
"2018-01-24T00:00:00+08:00","CDC","2018-01-24T00:00:00+08:00","2018-04-24T00:00:00+08:00","疾病管制署","美國─沙門氏菌感染症","美國1/19公布一起沙門氏菌感染疫情，截至1/18累計3州共8名病例，發病日介於2017/12/20-2018/1/3，年齡介於26-50歲(中位數為34歲)，6成病例分布於威斯康辛州；經流病調查9成個案曾至伊利諾州或威斯康辛州的Jimmy John’s restaurants餐廳食用生豆芽(raw sprouts)，當局呼籲民眾應煮熟豆芽，以降低感染風險。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=N1i1sYFFsBnkEQlXATZc5A","國際重要疫情資訊","","沙門氏菌感染症","美國","USA","38.82,-100.54","US","",""
"2018-01-23T00:00:00+08:00","CDC","2018-01-23T00:00:00+08:00","2018-04-23T00:00:00+08:00","疾病管制署","塞爾維亞─麻疹","塞爾維亞疫情持續上升，自2017年10月起截至2018/1/19累計逾1,200例，其中615例確診，病例中93%未完整接種疫苗或接種史不詳，33%曾住院，以5歲以下及30歲以上族群為多。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=35N4OaokP0F8r6GzIPvitA","國際重要疫情資訊","","麻疹","塞爾維亞共和國","Serbia","43.81,20.76","RS","",""
